listing_id,date
11597416,2022-10-17
11597416,2022-10-24
11597416,2023-01-17
11597416,2023-03-13
11597416,2023-03-20
11597416,2023-05-31
11597416,2023-06-07
11597416,2023-07-08
11597416,2023-07-18
11597416,2023-07-21
11597416,2023-09-08
11597416,2023-09-28
11597416,2023-12-29
11597416,2024-06-18
11597416,2024-07-02
11597416,2024-09-04
11612942,2016-09-18
11612942,2017-08-05
11612942,2018-01-02
11612942,2020-02-29
11612942,2021-01-13
11612942,2021-03-13
11612942,2021-04-05
11612942,2021-05-17
11612942,2021-06-25
11612942,2021-08-22
11612942,2022-10-31
11612942,2024-07-12
11728256,2017-10-09
11728256,2019-09-06
11830455,2016-04-22
11830455,2016-10-31
11830455,2017-01-08
11830455,2017-02-06
11830455,2017-03-24
11830455,2017-10-03
11830455,2017-11-03
11830455,2019-09-18
11830455,2020-11-04
11949543,2016-05-08
11949543,2016-09-23
11949543,2016-09-26
11949543,2016-09-27
11949543,2016-09-29
11949543,2016-10-06
11949543,2016-10-08
11949543,2016-10-09
11949543,2016-11-06
11949543,2016-11-08
11949543,2016-11-23
11949543,2017-01-04
11949543,2017-01-06
11949543,2017-01-07
11949543,2017-02-19
11949543,2017-02-22
11949543,2017-02-27
11949543,2017-03-01
11949543,2017-07-12
11949543,2017-07-13
11949543,2017-07-16
11949543,2017-07-17
11949543,2017-07-19
11949543,2017-07-21
11949543,2017-07-24
11949543,2017-07-25
11949543,2017-07-27
11949543,2017-07-29
11949543,2017-08-03
11949543,2017-08-08
11949543,2017-08-13
11949543,2017-10-01
11949543,2018-01-06
11949543,2018-01-12
11949543,2019-12-15
11949543,2020-01-17
11949543,2020-01-19
11949543,2020-01-22
11949543,2020-02-23
11949543,2020-03-13
11949543,2022-04-12
11949543,2022-04-14
11949543,2022-04-17
11949543,2022-05-06
11949543,2022-05-08
11949543,2022-05-10
11949543,2022-05-11
11949543,2022-05-13
11949543,2022-05-14
11949543,2022-05-16
11949543,2022-05-18
11949543,2022-05-20
11949543,2022-05-27
11949543,2022-06-01
11949543,2022-06-12
11949543,2022-06-17
11949543,2022-06-19
11949543,2022-07-02
11949543,2022-07-06
11949543,2022-07-14
11949543,2022-07-18
11949543,2022-07-22
11949543,2022-07-29
11949543,2022-08-03
11949543,2022-08-06
11949543,2022-08-07
11949543,2022-08-22
11949543,2022-08-23
11949543,2022-08-24
11949543,2022-08-27
11949543,2022-11-13
11949543,2022-11-16
11949543,2022-11-27
11949543,2022-11-28
11949543,2022-12-05
11949543,2022-12-23
11949543,2022-12-28
11949543,2022-12-31
11949543,2023-01-02
11949543,2023-01-13
11949543,2023-02-05
11949543,2023-02-13
11949543,2023-02-21
11949543,2023-02-27
11949543,2023-12-01
11949543,2024-03-15
11949543,2024-03-31
11949543,2024-04-07
11949543,2024-05-17
11949543,2024-05-19
11949543,2024-05-24
11949543,2024-06-04
11949543,2024-07-19
11949543,2024-07-20
11949543,2024-07-22
11977829,2019-07-07
11977829,2021-10-21
11977829,2021-11-23
11977829,2024-01-05
11977829,2024-03-30
11977829,2024-04-28
11977829,2024-07-31
12242242,2017-03-11
12242242,2017-06-02
12242242,2017-06-24
12242242,2020-01-01
12316807,2022-10-25
12469141,2016-05-06
12469141,2016-05-10
12469141,2016-05-12
12469141,2016-05-12
12469141,2016-05-18
12469141,2016-05-24
12469141,2016-05-30
12469141,2016-06-02
12469141,2016-06-03
12469141,2016-06-09
12469141,2016-06-13
12469141,2016-06-24
12469141,2016-06-26
12469141,2016-06-28
12469141,2016-07-01
12469141,2016-07-03
12469141,2016-07-09
12469141,2016-07-13
12469141,2016-07-18
12469141,2016-07-23
12469141,2016-07-31
12469141,2016-08-01
12469141,2016-08-07
12469141,2016-08-20
12469141,2016-08-21
12469141,2016-08-22
12469141,2016-08-26
12469141,2016-08-31
12469141,2016-09-02
12469141,2016-09-04
12469141,2016-09-07
12469141,2016-09-13
12469141,2016-09-25
12469141,2016-09-27
12469141,2016-09-30
12469141,2016-10-05
12469141,2016-10-06
12469141,2016-10-09
12469141,2016-10-12
12469141,2016-10-16
12469141,2016-10-24
12469141,2016-10-26
12469141,2016-10-31
12469141,2016-11-03
12469141,2016-11-04
12469141,2016-11-06
12469141,2016-11-10
12469141,2016-11-13
12469141,2016-11-15
12469141,2016-11-20
12469141,2016-11-22
12469141,2016-11-25
12469141,2016-11-27
12469141,2016-12-06
12469141,2016-12-11
12469141,2016-12-17
12469141,2016-12-20
12469141,2016-12-29
12469141,2017-01-01
12469141,2017-01-04
12469141,2017-01-06
12469141,2017-01-08
12469141,2017-01-28
12469141,2017-02-05
12469141,2017-02-20
12469141,2017-03-03
12469141,2017-03-05
12469141,2017-03-15
12469141,2017-03-19
12469141,2017-04-06
12469141,2017-04-07
12469141,2017-04-09
12469141,2017-04-11
12469141,2017-04-13
12469141,2017-04-16
12469141,2017-04-17
12469141,2017-04-19
12469141,2017-04-28
12469141,2017-05-03
12469141,2017-05-04
12469141,2017-05-10
12469141,2017-05-15
12469141,2017-05-24
12469141,2017-05-31
12469141,2017-06-01
12469141,2017-06-05
12469141,2017-06-08
12469141,2017-06-10
12469141,2017-06-15
12469141,2017-06-17
12469141,2017-06-23
12469141,2017-06-28
12469141,2017-07-01
12469141,2017-07-04
12469141,2017-07-06
12469141,2017-07-09
12469141,2017-07-12
12469141,2017-07-13
12469141,2017-07-15
12469141,2017-07-23
12469141,2017-07-24
12469141,2017-07-27
12469141,2017-08-08
12469141,2017-08-11
12469141,2017-08-14
12469141,2017-08-17
12469141,2017-08-20
12469141,2017-08-26
12469141,2017-08-29
12469141,2017-09-07
12469141,2017-09-09
12469141,2017-09-26
12469141,2017-09-28
12469141,2017-10-08
12469141,2017-10-10
12469141,2017-10-18
12469141,2017-10-27
12469141,2017-10-29
12469141,2017-11-03
12469141,2017-11-12
12469141,2017-11-26
12469141,2017-11-29
12469141,2017-12-06
12469141,2017-12-07
12469141,2017-12-21
12469141,2017-12-26
12469141,2017-12-27
12469141,2017-12-29
12469141,2018-01-02
12469141,2018-01-27
12469141,2018-02-01
12469141,2018-02-04
12469141,2018-02-06
12469141,2018-02-18
12469141,2018-02-23
12469141,2018-02-24
12469141,2018-02-26
12469141,2018-03-02
12469141,2018-03-04
12469141,2018-03-06
12469141,2018-03-15
12469141,2018-03-18
12469141,2018-03-21
12469141,2018-03-27
12469141,2018-03-28
12469141,2018-03-30
12469141,2018-04-03
12469141,2018-04-05
12469141,2018-04-12
12469141,2018-04-13
12469141,2018-04-15
12469141,2018-04-19
12469141,2018-04-24
12469141,2018-04-25
12469141,2018-04-29
12469141,2018-05-01
12469141,2018-05-04
12469141,2018-05-08
12469141,2018-05-09
12469141,2018-05-11
12469141,2018-05-15
12469141,2018-05-16
12469141,2018-05-21
12469141,2018-05-22
12469141,2018-05-24
12469141,2018-05-25
12469141,2018-05-28
12469141,2018-05-31
12469141,2018-06-02
12469141,2018-06-05
12469141,2018-06-06
12469141,2018-06-10
12469141,2018-06-11
12469141,2018-06-14
12469141,2018-06-17
12469141,2018-06-19
12469141,2018-06-20
12469141,2018-06-22
12469141,2018-06-26
12469141,2018-06-27
12469141,2018-06-30
12469141,2018-07-03
12469141,2018-07-05
12469141,2018-07-07
12469141,2018-07-17
12469141,2018-07-19
12469141,2018-07-20
12469141,2018-07-24
12469141,2018-08-01
12469141,2018-08-13
12469141,2018-08-19
12469141,2018-08-24
12469141,2018-08-26
12469141,2018-08-31
12469141,2018-09-02
12469141,2018-09-03
12469141,2018-09-04
12469141,2018-09-05
12469141,2018-09-07
12469141,2018-09-13
12469141,2018-09-16
12469141,2018-09-19
12469141,2018-09-21
12469141,2018-09-29
12469141,2018-10-01
12469141,2018-10-02
12469141,2018-10-03
12469141,2018-10-06
12469141,2018-10-08
12469141,2018-10-14
12469141,2018-10-16
12469141,2018-10-18
12469141,2018-10-21
12469141,2018-10-22
12469141,2018-10-28
12469141,2018-10-30
12469141,2018-11-01
12469141,2018-11-04
12469141,2018-11-07
12469141,2018-11-09
12469141,2018-11-10
12469141,2018-11-11
12469141,2018-11-15
12469141,2018-11-20
12469141,2018-11-22
12469141,2018-11-26
12469141,2018-11-29
12469141,2018-11-30
12469141,2018-12-01
12469141,2018-12-09
12469141,2018-12-10
12469141,2018-12-16
12469141,2018-12-22
12469141,2018-12-24
12469141,2018-12-25
12469141,2018-12-27
12469141,2018-12-28
12469141,2019-01-01
12469141,2019-01-03
12469141,2019-01-04
12469141,2019-01-06
12469141,2019-01-10
12469141,2019-01-17
12469141,2019-01-22
12469141,2019-01-23
12469141,2019-01-27
12469141,2019-01-28
12469141,2019-02-07
12469141,2019-02-14
12469141,2019-02-16
12469141,2019-02-17
12469141,2019-02-22
12469141,2019-02-24
12469141,2019-02-26
12469141,2019-02-28
12469141,2019-03-05
12469141,2019-03-16
12469141,2019-03-23
12469141,2019-03-24
12469141,2019-03-25
12469141,2019-03-26
12469141,2019-03-30
12469141,2019-03-31
12469141,2019-04-14
12469141,2019-04-17
12469141,2019-04-22
12469141,2019-04-25
12469141,2019-04-28
12469141,2019-05-01
12469141,2019-05-06
12469141,2019-05-07
12469141,2019-05-08
12469141,2019-05-10
12469141,2019-05-11
12469141,2019-05-20
12469141,2019-05-21
12469141,2019-05-26
12469141,2019-05-28
12469141,2019-06-08
12469141,2019-06-24
12469141,2019-06-26
12469141,2019-06-30
12469141,2019-07-01
12469141,2019-07-04
12469141,2019-07-07
12469141,2019-07-11
12469141,2019-07-14
12469141,2019-07-17
12469141,2019-07-19
12469141,2019-07-21
12469141,2019-07-22
12469141,2019-07-25
12469141,2019-08-01
12469141,2019-08-03
12469141,2019-08-06
12469141,2019-08-09
12469141,2019-08-11
12469141,2019-08-15
12469141,2019-08-23
12469141,2019-08-24
12469141,2019-08-27
12469141,2019-08-31
12469141,2019-09-02
12469141,2019-09-05
12469141,2019-09-08
12469141,2019-09-10
12469141,2019-09-15
12469141,2019-09-17
12469141,2019-09-23
12469141,2019-09-28
12469141,2019-10-01
12469141,2019-10-04
12469141,2019-10-09
12469141,2019-10-10
12469141,2019-10-12
12469141,2019-10-15
12469141,2019-10-17
12469141,2019-10-20
12469141,2019-10-22
12469141,2019-10-26
12469141,2019-10-28
12469141,2019-10-29
12469141,2019-10-30
12469141,2019-11-01
12469141,2019-11-02
12469141,2019-11-04
12469141,2019-11-05
12469141,2019-11-06
12469141,2019-11-21
12469141,2019-12-03
12469141,2019-12-12
12469141,2019-12-15
12469141,2019-12-17
12469141,2019-12-21
12469141,2019-12-26
12469141,2019-12-29
12469141,2020-01-01
12469141,2020-01-02
12469141,2020-01-05
12469141,2020-01-16
12469141,2020-01-18
12469141,2020-01-19
12469141,2020-01-20
12469141,2020-01-27
12469141,2020-01-28
12469141,2020-02-05
12469141,2020-02-28
12469141,2020-03-05
12469141,2020-03-10
12469141,2020-03-13
12469141,2020-04-16
12469141,2020-06-19
12469141,2020-07-04
12469141,2020-07-11
12469141,2020-07-21
12469141,2020-07-23
12469141,2020-07-28
12469141,2020-08-08
12469141,2020-08-09
12469141,2020-08-13
12469141,2020-08-14
12469141,2020-08-18
12469141,2020-08-19
12469141,2020-08-30
12469141,2020-09-03
12469141,2020-09-05
12469141,2020-09-21
12469141,2020-09-24
12469141,2020-09-28
12469141,2020-10-02
12469141,2020-10-04
12469141,2020-10-09
12469141,2020-10-11
12469141,2020-10-15
12469141,2020-10-18
12469141,2020-10-19
12469141,2020-10-22
12469141,2020-10-26
12469141,2020-10-30
12469141,2020-11-06
12469141,2020-11-08
12469141,2020-11-12
12469141,2020-12-06
12469141,2020-12-13
12469141,2020-12-14
12469141,2020-12-26
12469141,2021-01-29
12469141,2021-01-30
12469141,2021-02-19
12469141,2021-03-11
12469141,2021-03-26
12469141,2021-04-05
12469141,2021-04-09
12469141,2021-04-11
12469141,2021-04-14
12469141,2021-04-16
12469141,2021-04-18
12469141,2021-04-25
12469141,2021-05-02
12469141,2021-05-06
12469141,2021-05-16
12469141,2021-05-24
12469141,2021-06-04
12469141,2021-06-05
12469141,2021-06-06
12469141,2021-06-12
12469141,2021-06-13
12469141,2021-06-16
12469141,2021-06-23
12469141,2021-06-27
12469141,2021-07-05
12469141,2021-07-06
12469141,2021-07-10
12469141,2021-07-11
12469141,2021-07-18
12469141,2021-07-21
12469141,2021-07-26
12469141,2021-08-08
12469141,2021-08-17
12469141,2021-08-29
12469141,2021-08-31
12469141,2021-09-01
12469141,2021-09-04
12469141,2021-09-05
12469141,2021-09-20
12469141,2021-09-22
12469141,2021-09-27
12469141,2021-10-01
12469141,2021-10-04
12469141,2021-10-09
12469141,2021-10-16
12469141,2021-10-21
12469141,2021-10-25
12469141,2021-10-29
12469141,2021-11-04
12469141,2021-11-07
12469141,2021-11-14
12469141,2021-11-20
12469141,2021-11-22
12469141,2021-11-28
12469141,2021-12-02
12469141,2021-12-12
12469141,2021-12-17
12469141,2021-12-25
12469141,2021-12-27
12469141,2021-12-29
12469141,2022-01-06
12469141,2022-01-14
12469141,2022-01-20
12469141,2022-01-26
12469141,2022-02-06
12469141,2022-02-11
12469141,2022-02-17
12469141,2022-02-18
12469141,2022-03-06
12469141,2022-03-13
12469141,2022-03-14
12469141,2022-03-24
12469141,2022-03-26
12469141,2022-04-02
12469141,2022-04-10
12469141,2022-04-15
12469141,2022-04-18
12469141,2022-04-22
12469141,2022-04-25
12469141,2022-04-29
12469141,2022-04-30
12469141,2022-05-01
12469141,2022-05-06
12469141,2022-05-08
12469141,2022-05-09
12469141,2022-05-13
12469141,2022-05-14
12469141,2022-05-16
12469141,2022-05-20
12469141,2022-05-29
12469141,2022-06-01
12469141,2022-06-03
12469141,2022-06-05
12469141,2022-06-07
12469141,2022-06-11
12469141,2022-06-17
12469141,2022-06-18
12469141,2022-06-20
12469141,2022-06-27
12469141,2022-07-01
12469141,2022-07-04
12469141,2022-07-06
12469141,2022-07-08
12469141,2022-07-12
12469141,2022-07-13
12469141,2022-07-14
12469141,2022-07-17
12469141,2022-07-18
12469141,2022-07-22
12469141,2022-07-24
12469141,2022-07-25
12469141,2022-07-27
12469141,2022-07-29
12469141,2022-08-02
12469141,2022-08-03
12469141,2022-08-05
12469141,2022-08-10
12469141,2022-08-14
12469141,2022-08-16
12469141,2022-08-21
12469141,2022-09-03
12469141,2022-09-05
12469141,2022-09-09
12469141,2022-09-10
12469141,2022-09-11
12469141,2022-09-16
12469141,2022-09-21
12469141,2022-09-25
12469141,2022-09-26
12469141,2022-09-28
12469141,2022-09-30
12469141,2022-10-04
12469141,2022-10-05
12469141,2022-10-09
12469141,2022-10-12
12469141,2022-10-14
12469141,2022-10-22
12469141,2022-10-27
12469141,2022-10-28
12469141,2022-10-31
12469141,2022-11-04
12469141,2022-11-05
12469141,2022-11-06
12469141,2022-11-11
12469141,2022-11-12
12469141,2022-11-13
12469141,2022-11-14
12469141,2022-11-19
12469141,2022-11-22
12469141,2022-11-27
12469141,2022-11-28
12469141,2022-11-30
12469141,2022-12-04
12469141,2022-12-10
12469141,2022-12-11
12469141,2022-12-14
12469141,2022-12-18
12469141,2022-12-19
12469141,2022-12-27
12469141,2023-01-03
12469141,2023-01-04
12469141,2023-01-13
12469141,2023-01-14
12469141,2023-01-22
12469141,2023-01-23
12469141,2023-01-27
12469141,2023-01-28
12469141,2023-01-29
12469141,2023-02-01
12469141,2023-02-03
12469141,2023-02-05
12469141,2023-02-22
12469141,2023-02-26
12469141,2023-02-27
12469141,2023-03-05
12469141,2023-03-13
12469141,2023-03-18
12469141,2023-03-20
12469141,2023-03-22
12469141,2023-03-25
12469141,2023-03-26
12469141,2023-03-31
12469141,2023-04-05
12469141,2023-04-06
12469141,2023-04-10
12469141,2023-04-17
12469141,2023-04-22
12469141,2023-04-23
12469141,2023-04-24
12469141,2023-04-30
12469141,2023-05-04
12469141,2023-05-09
12469141,2023-05-10
12469141,2023-05-15
12469141,2023-05-17
12469141,2023-05-21
12469141,2023-05-23
12469141,2023-05-27
12469141,2023-05-31
12469141,2023-06-02
12469141,2023-06-04
12469141,2023-06-05
12469141,2023-06-07
12469141,2023-06-11
12469141,2023-06-19
12469141,2023-06-24
12469141,2023-06-25
12469141,2023-07-03
12469141,2023-07-16
12469141,2023-07-23
12469141,2023-07-26
12469141,2023-07-31
12469141,2023-08-01
12469141,2023-08-07
12469141,2023-08-11
12469141,2023-08-12
12469141,2023-09-17
12469141,2023-09-27
12469141,2023-09-29
12469141,2023-10-01
12469141,2023-10-02
12469141,2023-10-05
12469141,2023-10-06
12469141,2023-10-11
12469141,2023-10-12
12469141,2023-10-13
12469141,2023-10-16
12469141,2023-10-20
12469141,2023-10-21
12469141,2023-10-28
12469141,2023-10-30
12469141,2023-11-05
12469141,2023-11-13
12469141,2023-11-19
12469141,2023-12-03
12469141,2023-12-08
12469141,2023-12-30
12469141,2023-12-31
12469141,2024-01-04
12469141,2024-01-13
12469141,2024-01-16
12469141,2024-01-18
12469141,2024-01-21
12469141,2024-01-28
12469141,2024-02-04
12469141,2024-02-08
12469141,2024-02-11
12469141,2024-02-17
12469141,2024-02-18
12469141,2024-03-04
12469141,2024-03-10
12469141,2024-03-15
12469141,2024-03-17
12469141,2024-03-18
12469141,2024-03-23
12469141,2024-04-07
12469141,2024-04-21
12469141,2024-04-22
12469141,2024-04-24
12469141,2024-04-25
12469141,2024-04-27
12469141,2024-04-29
12469141,2024-05-12
12469141,2024-05-22
12469141,2024-05-27
12469141,2024-06-02
12469141,2024-06-03
12469141,2024-06-04
12469141,2024-06-10
12469141,2024-06-13
12469141,2024-06-14
12469141,2024-06-16
12469141,2024-06-17
12469141,2024-06-23
12469141,2024-06-24
12469141,2024-06-29
12469141,2024-07-07
12469141,2024-07-08
12469141,2024-07-11
12469141,2024-07-12
12469141,2024-07-13
12469141,2024-07-15
12469141,2024-08-01
12469141,2024-08-05
12469141,2024-08-06
12469141,2024-08-16
12469141,2024-08-18
12469141,2024-08-23
12469141,2024-08-24
12469141,2024-08-30
12469141,2024-09-04
12469141,2024-09-08
12469141,2024-09-09
12469141,2024-09-11
12469141,2024-09-18
12469141,2024-09-19
12469141,2024-09-23
12469141,2024-09-27
12469141,2024-09-29
12469141,2024-10-13
12469141,2024-10-20
12469141,2024-10-27
12469141,2024-11-01
12469141,2024-11-02
12469141,2024-11-03
12469141,2024-11-07
12469141,2024-11-09
12469141,2024-11-18
12469141,2024-12-05
12469141,2024-12-07
12469141,2024-12-12
12469141,2024-12-15
12469141,2024-12-27
12469141,2024-12-28
12531745,2016-04-25
12531745,2016-04-28
12531745,2016-04-29
12531745,2016-04-30
12531745,2016-05-02
12531745,2016-05-09
12531745,2016-05-12
12531745,2016-05-28
12531745,2016-05-30
12531745,2016-06-01
12531745,2016-06-10
12531745,2016-06-12
12531745,2016-06-16
12531745,2016-07-09
12531745,2016-07-11
12531745,2016-07-11
12531745,2016-07-16
12531745,2016-07-20
12531745,2016-07-22
12531745,2016-08-02
12531745,2016-08-08
12531745,2016-08-09
12531745,2016-08-13
12531745,2016-08-15
12531745,2016-08-18
12531745,2016-08-21
12531745,2016-08-29
12531745,2016-09-08
12531745,2016-09-16
12531745,2016-09-18
12531745,2016-09-30
12531745,2016-10-02
12531745,2016-10-06
12531745,2016-10-10
12531745,2016-10-13
12531745,2016-10-15
12531745,2016-10-20
12531745,2016-10-23
12531745,2016-10-30
12531745,2016-11-03
12531745,2016-11-11
12531745,2016-11-17
12531745,2016-11-20
12531745,2016-12-01
12531745,2016-12-22
12531745,2016-12-25
12531745,2016-12-28
12531745,2016-12-31
12531745,2017-01-03
12531745,2017-01-05
12531745,2017-01-12
12531745,2017-01-26
12531745,2017-02-09
12531745,2017-02-23
12531745,2017-03-03
12531745,2017-03-31
12531745,2017-04-03
12531745,2017-04-17
12531745,2017-04-21
12531745,2017-04-28
12531745,2017-04-30
12531745,2017-05-05
12531745,2017-05-07
12531745,2017-05-12
12531745,2017-05-14
12531745,2017-05-19
12531745,2017-05-21
12531745,2017-05-28
12531745,2017-05-30
12531745,2017-06-17
12531745,2017-06-19
12531745,2017-07-23
12531745,2017-08-05
12531745,2017-08-07
12531745,2017-08-13
12531745,2017-08-14
12531745,2017-09-03
12531745,2017-09-10
12531745,2017-09-11
12531745,2017-09-17
12531745,2017-09-22
12531745,2017-09-23
12531745,2017-09-25
12531745,2017-09-30
12531745,2017-10-01
12531745,2017-10-07
12531745,2017-10-08
12531745,2017-10-10
12531745,2017-10-15
12531745,2017-11-12
12531745,2017-11-27
12531745,2017-12-26
12531745,2017-12-27
12531745,2017-12-31
12531745,2018-01-02
12531745,2018-01-14
12531745,2018-01-21
12531745,2018-02-17
12531745,2018-02-25
12531745,2018-03-24
12531745,2018-04-08
12531745,2018-04-17
12531745,2018-04-22
12531745,2018-04-29
12531745,2018-05-07
12531745,2018-05-12
12531745,2018-05-13
12531745,2018-05-20
12531745,2018-05-31
12531745,2018-06-04
12531745,2018-06-09
12531745,2018-06-25
12531745,2018-07-08
12531745,2018-07-15
12531745,2018-07-22
12531745,2018-08-03
12531745,2018-08-06
12531745,2018-08-12
12531745,2018-08-22
12531745,2018-08-24
12531745,2018-08-27
12531745,2018-09-10
12531745,2018-09-20
12531745,2018-09-23
12531745,2018-10-07
12531745,2018-10-14
12531745,2018-10-22
12531745,2018-10-28
12531745,2018-11-04
12531745,2018-12-02
12531745,2018-12-27
12531745,2019-01-01
12531745,2019-02-03
12531745,2019-03-02
12531745,2019-03-15
12531745,2019-03-31
12531745,2019-04-08
12531745,2019-04-15
12531745,2019-04-22
12531745,2019-04-28
12531745,2019-05-05
12531745,2019-05-13
12531745,2019-05-19
12531745,2019-05-27
12531745,2019-06-02
12531745,2019-06-10
12531745,2019-06-17
12531745,2019-06-22
12531745,2019-06-26
12531745,2019-06-29
12531745,2019-07-01
12531745,2019-07-07
12531745,2019-07-09
12531745,2019-07-22
12531745,2019-07-29
12531745,2019-08-11
12531745,2019-08-19
12531745,2019-08-23
12531745,2019-09-02
12531745,2019-09-08
12531745,2019-09-13
12531745,2019-09-19
12531745,2019-09-21
12531745,2019-09-29
12531745,2019-10-06
12531745,2019-10-28
12531745,2019-11-11
12531745,2019-11-16
12531745,2020-01-02
12531745,2020-03-31
12531745,2020-06-24
12531745,2020-07-14
12531745,2020-07-21
12531745,2020-07-26
12531745,2020-07-31
12531745,2020-08-02
12531745,2020-08-06
12531745,2020-08-08
12531745,2020-08-23
12531745,2020-08-30
12531745,2020-10-01
12531745,2020-11-01
12531745,2020-11-30
12531745,2021-01-13
12531745,2021-02-27
12531745,2021-04-25
12531745,2021-06-15
12531745,2021-06-21
12531745,2021-08-15
12531745,2022-01-03
12531745,2022-01-08
12531745,2024-05-05
12664810,2016-05-08
12664810,2016-06-08
12664810,2016-06-11
12664810,2016-06-16
12664810,2016-06-17
12664810,2016-06-21
12664810,2016-07-07
12664810,2016-07-08
12664810,2016-07-27
12664810,2016-08-16
12664810,2016-09-03
12664810,2016-09-05
12664810,2016-09-11
12664810,2016-09-27
12664810,2016-10-14
12664810,2016-10-16
12664810,2016-10-19
12664810,2016-10-26
12714453,2022-10-29
12714453,2023-05-01
12714453,2023-10-09
12786627,2016-05-11
12786627,2017-01-03
12786627,2017-01-22
12786627,2017-01-28
12786627,2019-09-04
12786627,2019-09-11
12786627,2019-09-23
12786627,2019-09-25
12786627,2019-09-29
12786627,2019-10-01
12786627,2019-12-16
12786627,2022-09-26
12786627,2022-09-28
12819700,2016-06-06
12819700,2016-06-19
12819700,2016-07-08
12819700,2016-07-17
12819700,2016-07-25
12819700,2016-08-05
12819700,2016-08-07
12819700,2016-08-11
12819700,2016-08-18
12819700,2016-08-26
12819700,2016-09-09
12819700,2016-09-14
12819700,2016-09-15
12819700,2016-09-22
12819700,2016-09-30
12819700,2016-10-07
12819700,2016-10-10
12819700,2016-10-26
12819700,2016-10-30
12819700,2016-11-26
12819700,2016-12-10
12819700,2016-12-18
12819700,2016-12-22
12819700,2016-12-29
12819700,2017-01-02
12819700,2017-04-07
12819700,2017-05-06
12819700,2017-05-25
12819700,2017-06-02
12819700,2017-06-15
12819700,2017-06-20
12819700,2017-07-02
12819700,2017-07-06
12819700,2017-07-10
12819700,2017-07-18
12819700,2017-08-01
12819700,2017-08-09
12819700,2017-08-13
12819700,2017-08-16
12819700,2017-08-22
12819700,2017-08-30
12819700,2017-09-05
12819700,2017-09-14
12819700,2017-09-16
12819700,2017-09-19
12819700,2017-09-22
12819700,2017-09-25
12819700,2017-09-28
12819700,2017-10-30
12819700,2017-12-08
12819700,2017-12-18
12819700,2018-01-14
12819700,2018-02-06
12819700,2018-02-19
12819700,2018-02-24
12819700,2018-04-15
12819700,2018-04-20
12819700,2018-04-27
12819700,2018-05-01
12819700,2018-05-15
12819700,2018-05-21
12819700,2018-05-31
12819700,2018-06-03
12819700,2018-06-10
12819700,2018-06-14
12819700,2018-06-23
12819700,2018-06-25
12819700,2018-07-04
12819700,2018-07-09
12819700,2018-07-13
12819700,2018-07-16
12819700,2018-07-22
12819700,2018-07-31
12819700,2018-11-16
12819700,2018-11-18
12819700,2018-11-25
12819700,2018-12-30
12819700,2019-01-02
12819700,2019-01-13
12819700,2019-01-20
12819700,2019-02-10
12819700,2019-03-01
12819700,2019-03-04
12819700,2019-03-14
12819700,2019-04-05
12819700,2019-04-12
12819700,2019-04-20
12819700,2019-05-23
12819700,2019-05-25
12819700,2019-06-01
12819700,2019-06-04
12819700,2019-06-22
12819700,2019-07-01
12819700,2019-07-17
12819700,2019-07-24
12819700,2019-07-31
12819700,2019-08-06
12819700,2019-08-09
12819700,2019-08-16
12819700,2019-08-26
12819700,2019-09-06
12819700,2019-09-14
12819700,2019-09-18
12819700,2019-09-25
12819700,2019-10-08
12819700,2019-10-31
12819700,2019-11-06
12819700,2019-11-11
12819700,2019-11-26
12819700,2019-12-01
12819700,2019-12-06
12819700,2019-12-29
12819700,2020-01-01
12819700,2020-01-13
12819700,2020-01-30
12819700,2020-02-20
12844495,2016-05-15
12844495,2016-06-14
12844495,2016-06-21
12844495,2016-06-27
12844495,2016-08-15
12844495,2023-08-23
12860185,2016-05-20
12860185,2016-05-26
12860185,2016-05-30
12860185,2016-06-01
12860185,2016-06-04
12860185,2016-06-06
12860185,2016-06-10
12860185,2016-06-13
12860185,2016-06-16
12860185,2016-06-17
12860185,2016-06-23
12860185,2016-06-24
12860185,2016-06-27
12860185,2016-06-29
12860185,2016-06-30
12860185,2016-07-31
12860185,2016-09-05
12860185,2016-09-16
12860185,2016-09-24
12860185,2016-10-01
12860185,2016-10-06
12860185,2017-08-07
12860185,2017-09-02
12860185,2018-01-16
12860185,2018-06-11
12860185,2018-10-13
12860185,2018-10-24
12860185,2019-02-09
12860185,2019-03-16
12860185,2019-04-13
12860185,2019-04-20
12860185,2019-05-11
12860185,2019-05-22
12860185,2019-05-29
12860185,2019-06-07
12860185,2019-06-14
12860185,2019-07-02
12860185,2019-07-07
12860185,2019-07-19
12860185,2019-07-25
12860185,2019-09-13
12860185,2019-10-14
12860185,2019-10-21
12860185,2019-10-24
12860185,2019-10-30
12860185,2019-11-04
12860185,2019-11-10
12860185,2019-11-17
12860185,2019-11-19
12860185,2019-11-26
12860185,2019-12-02
12860185,2019-12-18
12860185,2020-01-18
12860185,2020-01-20
12860185,2020-01-22
12860185,2020-01-25
12860185,2020-01-31
12860185,2020-02-07
12860185,2020-03-12
12860185,2020-07-01
12860185,2020-07-03
12860185,2020-07-09
12860185,2020-07-16
12860185,2020-07-24
12860185,2020-08-30
12860185,2020-09-30
12860185,2023-01-31
12860185,2023-05-02
12860185,2023-08-31
12860185,2024-07-31
12860185,2024-08-12
12860185,2024-10-01
12994188,2016-09-17
12994188,2017-06-03
12994188,2017-06-18
12994188,2017-08-13
12994188,2018-10-22
12994188,2020-02-24
